,Point:0,Point:1,Point:2,T
11896,0.65396,-0.0042696999999999995,0.1105,694.14
11897,1.3621,0.012941999999999999,-0.038883,490.32
11898,1.3652,0.02249,-0.036042000000000005,476.92
11899,1.3717,0.014515,-0.036964,488.41
11900,4.8484,0.0096995,0.020091,265.25
11901,0.55037,0.06354299999999999,0.07498200000000001,696.26
11902,0.78823,-0.048139,-0.072616,646.07
11903,0.78551,-0.059983,-0.068245,610.19
11904,0.78557,-0.058816,-0.06821100000000001,624.16
11905,0.58977,0.13444,-0.056255999999999994,695.23
11906,0.59735,0.13228,-0.056630999999999994,694.59
11907,0.5906100000000001,0.13441,-0.056899,695.09
11908,0.88961,-0.053128999999999996,0.042753,511.6
11909,0.89525,-0.053751,0.040274000000000004,535.56
11910,3.4801,0.029622000000000002,0.044552999999999995,293.33
11911,2.1874,0.022223,0.040224,352.52
11912,2.1868,0.029570999999999997,0.046301,348.1
11913,1.6929,0.005520000000000001,0.0083015,496.93
11914,3.2174,-0.044435,0.0027861,304.65
11915,3.2135,-0.047831,0.00078175,304.7
11916,3.2173,-0.043285000000000004,-0.004238800000000001,304.13
11917,0.40207,-0.07385900000000001,0.054340999999999993,689.51
11918,0.53042,-0.08035199999999999,-0.06321,695.56
11919,0.51932,-0.08270599999999999,-0.062752,695.19
11920,4.0397,0.090119,0.0040471,272.88
11921,3.5754,-0.054786,-0.028431,288.02
11922,3.5796,-0.055326,-0.028222000000000004,288.16
11923,3.4765,-0.050112000000000004,-0.020715,292.13
11924,3.4752,-0.050795,-0.013666999999999999,294.72
11925,3.4725,-0.05613200000000001,-0.016168000000000002,291.91
11926,4.495,-0.006614,0.04257,270.67
11927,4.5054,-0.0045722,0.047513,270.54
11928,4.4944,-0.0059421000000000005,0.048407,269.92
11929,1.4649,0.012872999999999999,0.029838999999999997,500.39
11930,1.4662,0.017089,0.026088999999999998,507.15
11931,1.4641,0.011356999999999999,0.024322,529.4
11932,2.4906,0.040253,-0.026835,337.71
11933,2.5021,0.047457,-0.031633,328.9
11934,0.33879000000000004,-0.0454,0.052925,684.56
11935,0.33161,-0.04495,0.053764,683.34
11936,3.1993,-0.014222,-0.005760800000000001,308.71
11937,1.5612,-0.0080328,-0.025126,497.91
11938,1.7146,-0.029654000000000003,0.032543,420.13
11939,3.7315,0.015077000000000002,0.042466000000000004,288.43
11940,3.7291,0.026726,0.045599,287.79
11941,3.7262,0.021119,0.039973,288.49
11942,3.6010000000000004,0.027587999999999998,-0.0080557,293.56
11943,3.6064,0.025764,-0.0017211,293.73
11944,3.6074,0.027759,-0.0053416,293.47
11945,2.1807,-0.019733,0.037576,363.88
11946,0.50132,0.072327,-0.027999999999999997,693.88
11947,0.49528999999999995,0.067492,-0.02435,693.69
11948,0.50153,0.073112,-0.021471,694.03
11949,4.0717,0.018355,0.058138999999999996,276.52
11950,4.071000000000001,0.030349,0.057682000000000004,276.82
11951,4.3464,-0.016663999999999998,0.03581,273.96
11952,0.36577,-0.08275,0.0097321,683.29
11953,0.36282,-0.08078400000000001,0.010387,682.98
11954,0.3608,-0.08807000000000001,0.0018555,682.12
11955,0.53698,-0.13074000000000002,-0.055930999999999995,697.11
11956,0.5411199999999999,-0.12480999999999999,-0.05810800000000001,694.74
11957,4.1958,-0.021986000000000002,0.05587999999999999,274.27
11958,0.42807,0.031817000000000005,0.039419,689.81
11959,0.43556999999999996,0.032105,0.040887,690.51
11960,3.9898,0.045165,0.06356200000000001,274.52
11961,2.7396,0.032418999999999996,0.042772000000000004,317.35
11962,2.7284,0.037228,0.032849,319.54
11963,1.3052,0.0053402,-0.038293,500.49
11964,1.6001,0.040589,-0.012727,455.96
11965,0.43326000000000003,-0.097465,0.05976,690.76
11966,0.42783000000000004,-0.09166,0.061980999999999994,692.02
11967,3.4846,0.022539,0.041532,293.33
11968,0.85065,0.022179,-0.063572,641.65
11969,1.9597,-0.0403,0.045558,363.98
11970,0.28135,-0.074439,-0.043367,664.76
11971,0.2904,-0.0706,-0.047333,666.97
11972,0.2782,-0.06766699999999999,-0.049683,663.52
11973,4.1751,-0.031251999999999995,0.059066999999999995,274.54
11974,4.1614,-0.032246,0.057649,274.91
11975,3.2027,-0.038223,-0.048463,297.38
11976,3.197,-0.032781,-0.039924,301.04
11977,0.26016999999999996,0.082722,0.096649,686.58
11978,0.26811,0.088072,0.09415499999999999,695.47
11979,3.7489999999999997,-0.039560000000000005,0.0088912,287.35
11980,0.55399,-0.068727,-0.07458,696.03
11981,0.54888,-0.061135,-0.08076799999999999,696.45
11982,2.7995,0.02043,-0.04066,316.61
11983,2.7963,0.029792000000000003,-0.030855,321.92
11984,0.28238,0.098204,0.039937,664.29
11985,0.27404,0.09575499999999999,0.041871,661.91
11986,0.63372,-0.13007,-0.027351,691.6
11987,0.6400600000000001,-0.12884,-0.019608,692.39
11988,3.5926,0.054227,-0.017225,289.58
11989,0.59611,-0.059963999999999996,0.11489,695.49
11990,0.59513,-0.06047,0.1146,695.39
11991,0.59295,-0.06817999999999999,0.11894,696.18
11992,0.60496,0.015515000000000001,0.1194,695.56
11993,0.58048,-0.11713,0.076638,695.89
11994,0.57229,-0.12352,0.086133,695.71
11995,0.58231,-0.12115,0.085887,695.6
11996,0.5291899999999999,-0.036634,-0.035148,696.67
11997,0.5232399999999999,-0.042037,-0.027583999999999997,696.06
11998,0.5240100000000001,-0.041639999999999996,-0.039639,696.37
11999,2.8057,0.022996,-0.010107,329.1
12000,2.8078,0.023969999999999998,-0.011212,327.04
12001,2.8162,0.025907,-0.011170000000000001,326.51
12002,0.49404,-0.082576,0.10355,694.2
12003,0.49354,-0.077812,0.10518,693.96
12004,0.2157,-0.081336,0.039336,637.38
12005,0.20595,-0.08189199999999999,0.032478,628.26
12006,3.9804,-0.037633,-0.037952,279.43
12007,3.9757,-0.042663,-0.031278,279.1
12008,3.9769,-0.041304,-0.03595,278.41
12009,4.8029,0.053377,-0.037947,263.35
12010,4.0893,0.032116000000000006,0.046035,278.64
12011,4.0899,0.029377999999999998,0.050517,279.11
12012,4.0973,0.031586,0.048747000000000006,278.43
12013,3.9721,0.031110000000000002,-0.024376,283.43
12014,3.9733,0.025837,-0.018722,283.08
12015,0.19707,0.067674,0.07976799999999999,622.63
12016,4.6469,-0.012941,-0.0080045,267.99
12017,4.6443,-0.010037,-0.019241,268.21
12018,4.6472,-0.010256999999999999,-0.012126999999999999,268.61
12019,0.64051,-0.10636,0.012337,693.98
12020,1.5937,-0.012411,-0.0088495,516.13
12021,0.26666999999999996,-0.084517,-0.051409,659.89
12022,0.25945999999999997,-0.086977,-0.050811,657.03
12023,2.0899,-0.032325,0.0011799000000000002,390.31
12024,0.4724,0.12997999999999998,0.099842,697.94
12025,0.47407,0.12347999999999999,0.10052,696.45
12026,0.37101999999999996,0.07669,-0.0045717,683.72
12027,0.37587,0.07762899999999999,-0.0092728,684.2
12028,1.4454,-0.013087999999999999,-0.018324,558.23
12029,1.4531,-0.0046294,-0.020945,550.39
12030,3.3861,-0.01574,0.054811,293.67
12031,3.3949,-0.015782,0.050926,294.63
12032,3.8264,0.015065,0.0020285,288.56
12033,3.8296,0.0095811,0.007516500000000001,287.79
12034,3.8324,0.009554700000000001,0.0018934000000000002,288.42
12035,2.3178,0.0057978000000000005,-0.021825,369.05
12036,0.70204,-0.10824,-0.029248000000000003,677.34
12037,0.7093,-0.10528,-0.031307,674.63
12038,0.70267,-0.10772999999999999,-0.024673,688.38
12039,0.37268,0.018115,-0.038396,685.8
12040,0.37714000000000003,0.016673,-0.03597,686.17
12041,0.37188000000000004,0.022941999999999997,-0.033125,685.55
12042,2.1573,0.022667,0.028657,364.25
12043,2.1578,0.0223,0.026541000000000002,373.64
12044,2.1527,0.023445,0.034013999999999996,367.47
12045,1.8427,-0.0044210000000000005,0.026418999999999998,436.39
12046,1.8354,-0.005829600000000001,0.028532,430.64
12047,1.8419999999999999,0.0027199999999999998,0.031238,433.61
12048,0.22339,0.050825999999999996,0.11830999999999998,682.44
12049,0.23145,0.052648,0.11715,695.97
12050,0.5291100000000001,0.12689,-0.043025,694.76
12051,0.52164,0.13517,-0.044134,695.33
12052,1.1897,0.028064,-0.038683999999999996,489.0
12053,1.1844,0.026149000000000002,-0.040438,483.76
12054,0.5474399999999999,-0.018471,-0.031438,697.12
12055,0.55069,-0.026318,-0.030213999999999998,695.95
12056,0.5462100000000001,-0.022011000000000003,-0.030420999999999997,696.7
12057,2.0971,-0.027846,-0.018417,389.32
12058,0.83596,-0.0034705999999999995,-0.068337,653.83
12059,2.5775,-0.014396,-0.0034184,343.15
12060,2.5742,-0.012333,0.0040722,344.37
12061,2.5636,-0.011217,-0.0012175,347.78
12062,0.5359,-0.013403,-0.087357,696.29
12063,0.53172,-0.016605,-0.085854,696.07
12064,0.53976,-0.016101,-0.087027,696.34
12065,0.5020399999999999,0.14132,-0.028431,693.89
12066,0.50049,0.14748,-0.029497000000000002,694.27
12067,1.6773,0.039092,-0.005760800000000001,438.39
12068,1.6736,0.037206,-0.014902,450.08
12069,1.6739,0.035767,-0.005862300000000001,462.26
12070,4.4616,-0.040369999999999996,-0.0017439,270.83
12071,4.4592,-0.045245999999999995,0.0023717,270.89
12072,4.4635,-0.051894,0.0050254,270.72
12073,0.61546,0.12285,0.05505499999999999,695.18
12074,0.61217,0.12506,0.05968300000000001,693.73
12075,0.61965,0.12286,0.060361,694.66
12076,3.9098,-0.050456,-0.024883000000000002,279.65
12077,3.9086,-0.058668,-0.026057999999999998,278.96
12078,1.96,0.014436000000000001,0.055230999999999995,368.09
12079,3.4247,-0.024428000000000002,-0.022355,298.0
12080,3.424,-0.022571,-0.017633000000000003,298.29
12081,3.4169,-0.02053,-0.022231,298.32
12082,0.51493,-0.024428000000000002,-0.13424,695.63
12083,0.49196999999999996,-0.017415,0.094019,694.48
12084,0.49842,-0.011558,0.097175,694.8
12085,4.0923,0.008240899999999999,-0.016411000000000002,281.44
12086,0.32555,0.021587000000000002,-0.071462,678.68
12087,0.32709,0.025258000000000003,-0.076997,678.64
12088,3.5906,-0.018202,0.056039,288.04
12089,1.1389,0.018956999999999998,0.045284,481.87
12090,1.1363,0.021886000000000003,0.037313,544.87
12091,3.4563,0.03638,0.037225,294.14
12092,0.59128,-0.10657,0.093927,695.56
12093,0.59329,-0.10157999999999999,0.089775,695.43
12094,0.59558,-0.10899,0.092662,695.73
12095,0.35679,-0.12426,0.015246000000000001,684.42
12096,0.36401,-0.11382,0.0049001,682.59
12097,0.36311,-0.10901,0.012562,683.3
12098,0.36876,-0.098862,-0.090269,696.1
12099,0.36412,-0.097923,-0.082311,686.61
12100,0.35838000000000003,-0.092803,-0.088793,684.31
12101,4.164,-0.04498,0.011956,277.59
12102,4.16,-0.0412,0.014344999999999998,277.86
12103,4.1561,-0.043173,0.012308,277.99
12104,0.27493,-0.025543,0.038944,664.27
12105,0.27626,-0.018195,0.035391000000000006,663.81
12106,0.56077,-0.092627,0.081121,695.57
12107,0.9148,-0.030236000000000002,-0.03507,647.91
12108,1.371,0.017065,0.042203,455.03
12109,3.5191,0.016766,-0.024853999999999998,295.83
12110,3.5224,0.010241,-0.029462000000000002,295.35
12111,3.5198,0.015325,-0.022430000000000002,295.77
12112,0.28651,0.056625999999999996,0.11585,696.52
12113,0.33953,0.08366900000000001,0.032595,682.95
12114,0.34565,0.085329,0.031407,683.06
12115,0.34146,0.083596,0.034092000000000004,682.96
12116,3.8675,0.060578,-0.01725,280.02
12117,3.8671,0.065751,-0.009961,279.17
12118,4.4406,-0.033836,0.066871,268.76
12119,0.53323,0.14881,-0.051899,696.98
12120,0.53256,0.15148,-0.043146,697.02
12121,1.1023,-0.016259,0.035762999999999996,561.25
12122,1.094,-0.013108000000000002,0.04104,537.82
12123,1.1031,-0.0075408,0.030232,610.61
12124,0.4571,-0.050752,0.11242,691.52
12125,0.46402,-0.051261,0.11267,692.76
12126,0.46299999999999997,-0.046872000000000004,0.11185999999999999,692.7
12127,1.361,0.010034999999999999,0.041733,477.11
12128,4.7127,0.053844,-0.052159000000000004,263.88
12129,0.48149,0.001485,-0.009043899999999999,693.97
12130,0.48215,-0.007514699999999999,-0.0096883,693.77
12131,0.47946000000000005,-0.0045335,-0.0087892,693.65
12132,2.296,-0.069513,0.012565,329.17
12133,0.39983,-0.06493,0.081854,687.84
12134,0.39369,-0.065359,0.081106,687.48
12135,0.39763000000000004,-0.057932000000000004,0.078752,688.47
12136,0.64073,0.058971,0.09259500000000001,694.72
12137,0.63348,0.051082,0.091212,694.82
12138,0.65461,0.022355,-0.10259000000000001,694.1
12139,0.65388,0.022392,-0.099674,694.03
12140,2.3996,-0.0019596,0.037531,347.62
12141,0.39679000000000003,0.11938,-0.047487,688.8
12142,1.1679,-0.016838,0.023383,598.78
12143,0.27341,0.031844,-0.10395,663.57
12144,0.27460999999999997,0.030715,-0.11065,662.16
12145,0.2732,0.037502,-0.11019000000000001,661.17
12146,2.8377,-0.016392,-0.012846999999999999,326.67
12147,2.8349,-0.015696,-0.016713,326.71
12148,2.8342,-0.02185,-0.017936,325.65
12149,4.3303,0.042908999999999996,0.0066381,272.96
12150,4.3337,0.042294,0.0040174,272.45
12151,3.3627,0.050068,0.013978999999999998,298.4
12152,3.3665,0.047829,0.020279,297.95
12153,0.43431000000000003,0.065927,-0.0039608,689.75
12154,0.43433999999999995,0.06590800000000001,-0.0029918,689.77
12155,0.20351,-0.041812,-0.10584,626.03
12156,3.9746,-0.0053356,-0.030517000000000002,282.39
12157,3.9729,-0.0045531999999999994,-0.025391999999999998,282.27
12158,0.52076,-0.03913,-0.0049131,696.26
12159,0.5266,-0.041157,-0.0075450000000000005,696.49
12160,0.51469,-0.035012,-0.0023054000000000004,695.94
12161,3.4892,-0.021172,-0.040149000000000004,293.58
12162,3.4894,-0.02096,-0.038943,294.85
12163,1.7743,-0.0024516,0.017149,468.61
12164,1.7724,-0.0056898,0.022159,460.38
12165,1.7751,0.003865,0.017244,463.14
12166,2.5788,0.036566,0.033946,333.06
12167,4.2037,0.015386000000000002,0.042799000000000004,277.83
12168,4.206,0.013796000000000001,0.035033999999999996,278.18
12169,4.2051,-0.03628,-0.055974,270.61
12170,3.5610000000000004,-0.033598,-0.073019,281.64
12171,3.5614,-0.037211,-0.083378,276.3
12172,0.39300999999999997,-0.053073,0.10007,686.47
12173,0.39077,-0.054009,0.1038,686.76
12174,0.39300999999999997,-0.042204000000000005,0.099552,686.33
12175,4.5474,-0.094917,0.019195,262.2
12176,4.4672,0.005483399999999999,0.021848,271.74
12177,4.461,0.0035306999999999995,0.015235,272.53
12178,4.4655,-0.00078038,0.019106,272.52
12179,3.4184,-0.013193999999999999,0.041786000000000004,295.3
12180,3.4187,-0.0055691000000000004,0.036275,295.13
12181,3.4148,-0.0066573000000000005,0.037529,295.46
12182,3.0703,-0.0091659,0.012145999999999999,313.52
12183,3.0752,-0.0010468,0.016463,313.16
12184,3.0734,-0.010854,0.0081583,314.92
12185,1.5077,-0.032649,0.036051,428.07
12186,1.5043,-0.036142,0.026624000000000002,458.15
12187,0.42168999999999995,-0.10203999999999999,-0.10335,691.74
12188,0.42711000000000005,-0.10627,-0.09296900000000001,690.1
12189,0.4926,0.033065,0.0079594,694.52
12190,0.30396,0.098572,0.070255,669.48
12191,0.30688000000000004,0.10372,0.076175,693.02
12192,0.30919,0.096363,0.079154,671.58
12193,2.6684,0.038721,0.0068268,331.02
12194,1.5599,0.016237,-0.024641,493.8
12195,1.5597,0.014072999999999999,-0.020357,497.08
12196,1.56,0.014569,-0.021227,505.81
12197,4.438,-0.041487,0.0096314,271.32
12198,0.4684,0.0187,-0.10811,694.42
12199,0.47253,0.012331,-0.09904600000000001,694.59
12200,3.6404,0.01732,0.02962,291.26
12201,1.3152,-0.050258,0.014674000000000001,471.74
12202,1.3243,-0.04369,0.0081665,498.38
12203,0.18880999999999998,-0.078315,0.02434,611.19
12204,0.18614,-0.083017,0.016198,608.33
12205,3.4959,-0.033517,0.055089,290.15
12206,0.26535,0.038472000000000006,0.12274000000000002,695.49
12207,0.26231,0.037691,0.1223,695.8
12208,0.26464,0.025428,0.12652,695.53
12209,0.7074600000000001,0.023790000000000002,-0.097228,690.08
12210,0.70831,0.016501,-0.094587,689.8
12211,0.7098899999999999,0.020019,-0.098553,689.68
12212,4.4587,0.0019135,-0.0062114,272.14
12213,0.6038399999999999,-0.11822,-0.07820099999999999,694.67
12214,0.40598,0.072489,0.019322,689.08
12215,0.41408,0.07128999999999999,0.025549000000000002,689.4
12216,0.51294,0.069492,-0.12222999999999999,694.96
12217,0.51386,0.072031,-0.11954000000000001,694.53
12218,3.6503,0.026201,0.064206,288.09
12219,1.3596,-0.051883000000000006,0.014726,438.18
12220,1.3664,-0.048185000000000006,0.011443,456.9
12221,3.971,-0.061716,0.015823,279.43
12222,3.9689,-0.065926,0.010318,278.71
12223,0.27468000000000004,-0.070892,0.08855299999999999,670.31
12224,0.27115,-0.077677,0.092225,668.67
12225,0.39921,0.0055765,0.10195,688.64
12226,0.40371999999999997,0.012485,0.10382000000000001,688.92
12227,0.40342,0.0081345,0.10761,689.41
12228,1.6069,-0.046952,0.027489999999999997,403.27
12229,1.6001,-0.053725,0.027030000000000002,396.33
12230,1.5974,-0.041411,0.021863,416.54
12231,1.8635,0.022491,0.031804,403.79
12232,1.8652,0.025504,0.031511000000000004,395.22
12233,1.8677,0.019365,0.027110000000000002,417.05
12234,1.8728,-0.0014709000000000002,0.046867,388.51
12235,1.8699,-0.0022345,0.040098,389.81
12236,1.8771,-0.0091961,0.040889999999999996,403.38
12237,0.49693999999999994,-0.036253,-0.051162,694.45
12238,0.50474,-0.030567,-0.050602,694.79
12239,0.49613,-0.030808999999999996,-0.042818,694.35
12240,1.5569,0.022227,-0.023326,492.27
12241,0.64867,-0.091253,-0.070758,694.5
12242,3.0771,0.022276,0.011188,312.14
12243,3.0718,0.019759,0.013055,311.21
12244,3.0629,0.017636000000000002,0.017478999999999998,311.77
12245,4.3848,-0.05801799999999999,0.028952999999999996,272.14
12246,4.3831,-0.061596000000000005,0.041957,269.97
12247,4.3732,-0.062310000000000004,0.036345,270.76
12248,1.0318,-0.04137,-0.028743,539.13
12249,1.0303,-0.041399,-0.02999,533.91
12250,1.8446,-0.0038216,-0.0032921,458.98
12251,1.8429,-0.007452899999999999,-0.012418,451.23
12252,2.9571,0.074385,-0.012648000000000001,300.88
12253,0.38543,-0.027362,0.038617,688.47
12254,0.38445,-0.028045,0.040432,688.97
12255,0.38419000000000003,-0.030047000000000004,0.049648000000000005,687.83
12256,4.3694,0.038518000000000004,-0.021648,269.75
12257,4.3733,0.045329,-0.014145,268.72
12258,0.71745,0.10495,-0.021277,668.82
12259,0.72512,0.10053,-0.029674000000000002,683.09
12260,0.7165199999999999,0.10475,-0.022433,683.2
12261,0.44588999999999995,-0.02531,0.1571,697.66
12262,0.44496,-0.027141000000000002,0.14568,692.78
12263,0.62151,0.10372,-0.056473,695.64
12264,0.62663,0.10252,-0.056620000000000004,695.01
12265,0.62434,0.095854,-0.061727,695.05
12266,0.29653,-0.026862999999999998,-0.0965,674.25
12267,0.29189,-0.025197999999999998,-0.10752,668.35
12268,1.295,0.039633999999999996,0.027408999999999996,494.17
12269,4.1035,-0.029602999999999997,-0.0066878,279.51
12270,2.7621,0.052626,0.00056653,326.06
12271,2.7652,0.051646000000000004,-0.0092294,321.72
12272,3.6081,-0.0032516,-0.04855,289.08
12273,1.8043,0.026364999999999996,0.022844999999999997,437.17
12274,1.8134,0.023577,0.019946000000000002,436.89
12275,1.8097,0.027298000000000003,0.018251,438.18
12276,0.2569,0.098859,0.0098023,654.85
12277,0.26763000000000003,0.092265,0.009621,659.89
12278,0.26234,-0.032854,-0.088752,663.49
12279,0.25515,-0.036900999999999996,-0.089378,659.49
12280,0.57348,-0.023323,-0.13354000000000002,696.03
12281,0.56963,-0.027926,-0.12821,696.0
12282,0.56752,-0.031396,-0.12966,696.0
12283,4.2184,0.0046622,0.051663,275.12
12284,1.8889,0.029062,-0.006547800000000001,427.47
12285,1.8946,0.026486000000000003,-0.0091253,426.69
12286,1.8942,0.02418,-0.007181,425.09
12287,0.3125,0.0061105,-0.078013,677.05
12288,0.30988000000000004,0.010241,-0.080978,676.08
12289,0.31216,-0.0010547,-0.081746,676.19
12290,0.51067,0.02204,-0.049643,695.72
12291,0.50768,0.026329,-0.044662,695.56
12292,0.5079600000000001,0.023802,-0.053837,695.59
12293,1.8233,-0.030387,-0.026338999999999998,399.57
12294,3.8080000000000003,-0.018483000000000003,0.046566,283.88
12295,3.8089999999999997,-0.014409,0.037201,286.99
12296,1.208,0.0046388,0.051377,472.49
12297,0.60688,-0.009128399999999998,-0.10178,695.56
12298,0.6067600000000001,-0.013355,-0.10275999999999999,695.04
12299,0.61474,-0.0052192,-0.10553,695.25
12300,0.39423,-0.07370499999999999,0.0054938999999999995,685.73
12301,2.2818,0.058817999999999995,0.014254,340.74
12302,2.2788,0.054799,0.012636,339.73
12303,2.2721,0.05508099999999999,0.018271000000000003,339.07
12304,2.386,-0.017521000000000002,-0.024335,345.94
12305,3.3581,-0.043486000000000004,-0.01081,298.83
12306,3.3558,-0.036826,-0.0079059,299.55
12307,3.3605,-0.033419,-0.008444799999999999,300.06
12308,4.6418,0.0014451,-0.035732,266.57
12309,4.6401,-0.007227199999999999,-0.042532,266.83
12310,2.9183,0.017908,-0.020443,319.1
12311,0.19259,0.06828300000000001,-0.10012,615.87
12312,0.19253,0.065086,-0.11030999999999999,620.98
12313,0.19189,0.064112,-0.10669000000000001,614.62
12314,0.64384,0.099149,0.018875,694.47
12315,0.65027,0.097618,0.025338999999999997,694.38
12316,2.6757,-0.024753,0.0039137,335.08
12317,0.7205199999999999,0.073431,-0.041588,686.46
12318,0.71787,0.084676,-0.044869,688.82
12319,0.72234,0.080432,-0.038407,687.72
12320,0.27334,0.015316,0.0016730999999999998,663.51
12321,0.27752,0.016761,0.0032982,664.7
12322,0.27271999999999996,0.0095824,-0.0042281,663.11
12323,1.0066,-0.006523899999999999,0.045143,567.63
12324,0.44708000000000003,0.096981,0.037676,692.47
12325,2.7453,0.050968,0.012225,318.39
12326,2.7391,0.048188,0.008348999999999999,324.7
12327,0.18534,-0.12669,-0.015837,609.18
12328,0.18375999999999998,-0.12639,-0.010747,607.09
12329,2.5192,-0.023349,-0.015782,342.29
12330,0.89812,0.028524,-0.033095,661.95
12331,0.8864799999999999,0.02707,-0.031451,666.48
12332,0.6008899999999999,0.1001,0.088046,695.47
12333,0.6039,0.095131,0.080162,695.73
12334,0.22662,0.033038,-0.079124,650.12
12335,0.23044,0.041285,-0.076455,648.71
12336,0.63025,-0.079614,0.060157,694.94
12337,0.62333,-0.07763099999999999,0.060761,694.94
12338,0.6248199999999999,-0.072546,0.059842,695.56
12339,4.4115,0.026019,0.025547999999999998,272.07
12340,4.4066,0.027645999999999997,0.027488,272.52
12341,4.4018,0.025983,0.026645,272.98
12342,1.2408,0.030224,-0.0041118000000000005,598.49
12343,1.2428,0.029653,-0.0070625,595.49
12344,1.2489,0.033855,0.0029184000000000002,595.96
12345,2.8923,-0.015881,-0.012551999999999999,323.46
12346,2.8939,-0.0094932,-0.01676,323.57
12347,2.8916,-0.020937,-0.016761,322.89
12348,0.5271,-0.017304,0.15766,697.38
12349,0.5262899999999999,-0.0094393,0.15828,697.57
12350,0.5231399999999999,-0.015387,0.15842,697.6
12351,3.0217,-0.042123,0.035914999999999996,309.32
12352,3.0281,-0.036679,0.033414,309.54
12353,1.1731,0.022019,0.044531,484.61
12354,1.1678,0.010490000000000001,0.04038,537.23
12355,1.17,0.011999,0.047034,487.85
12356,0.5179600000000001,0.068195,0.1446,697.58
12357,0.52891,0.065995,0.14402,697.09
12358,0.52077,0.066947,0.14505,697.47
12359,3.0893,-0.034038,0.0004011,310.72
12360,3.6698,-0.0066646,0.044354000000000005,288.56
12361,3.6765,-0.0096729,0.052965,286.99
12362,3.6754,-0.013815000000000001,0.044099,288.02
12363,3.8618,-0.03872,0.096576,272.94
12364,4.122,0.027192,0.03283,279.07
12365,4.119,0.025755,0.03855,279.32
12366,4.1163,0.019865999999999998,0.038206,279.86
12367,1.565,-0.015972,0.013868,519.35
12368,0.48073,0.15006,0.035874,692.95
12369,2.7427,-0.034793,-0.021393000000000002,325.19
12370,2.7346,-0.036782999999999996,-0.022422,325.42
12371,2.7374,-0.041323,-0.018747,324.68
12372,0.4661,0.010924,-0.041441000000000006,693.12
12373,0.46103,0.015733,-0.041795,692.97
12374,0.46835,0.016643,-0.048586000000000004,693.54
12375,2.68,-0.0061404,0.027880000000000002,332.89
12376,4.3488,-0.08492999999999999,-0.052865999999999996,266.7
12377,0.6481,-0.038944,0.12225,690.07
12378,0.64937,-0.041674,0.12074000000000001,692.28
12379,0.6509699999999999,-0.040154,0.1212,687.62
12380,0.42344,0.09752000000000001,-0.0521,689.85
12381,0.35063,-0.11884000000000002,-0.040221,695.98
12382,3.2833,0.046286,0.0016539999999999999,302.75
12383,3.2941,0.054124,0.007453699999999999,301.99
12384,3.2868,0.047636000000000005,0.0060363,299.6
12385,4.0097,-0.028991000000000003,0.061292,277.6
12386,3.9982,-0.028343,0.060295,277.9
12387,0.45086000000000004,0.056249,-0.057742999999999996,692.03
12388,0.45778,0.055582000000000006,-0.056553,692.4
12389,0.44492,0.05366,-0.058277999999999996,691.59
12390,3.636,0.0010314,-0.0094571,293.29
12391,3.6318,-0.0050179,-0.0059391999999999995,293.42
12392,3.6336,-0.0076021,0.00014415,292.93
12393,1.4515,-0.02136,0.031947,497.43
12394,0.4232,0.041897000000000004,-0.067242,690.16
12395,3.0032,-0.053151,-0.054573,308.18
12396,3.1060000000000003,0.00040899,0.045856,307.79
12397,3.1056,-0.0010735,0.036663999999999995,309.85
12398,3.0991,0.0038398000000000004,0.03808,310.36
12399,2.4599,-0.051744000000000005,0.054765,327.02
12400,0.82726,-0.045551999999999995,-0.064969,586.95
12401,4.2695,0.06528300000000001,-0.019765,268.88
12402,2.0649,0.030333999999999996,-0.037131,367.14
12403,2.0628,0.031239999999999997,-0.036669,369.36
12404,0.32073,-0.0024945999999999996,0.071364,677.04
12405,0.40402,-0.047189,0.062523,688.79
12406,0.40549,-0.045891,0.066098,688.4
12407,1.2822,-0.013332,0.023699,573.57
12408,2.8881,-0.01705,0.015421,322.32
12409,2.8842,-0.014112000000000001,0.014747,320.03
12410,2.889,-0.020849,0.013403,322.41
12411,0.22194,0.07259600000000001,0.092692,638.07
12412,0.22204000000000002,0.075238,0.09523,638.22
12413,1.3499,-0.0037759,-0.034705,509.31
12414,1.347,6.1335e-05,-0.035697,504.21
12415,1.3529,0.00057771,-0.031162,541.33
12416,3.1484,-0.015716,-0.023205,305.5
12417,3.1552,-0.012938,-0.020329,309.74
12418,2.6834,0.049129,-0.027749,325.51
12419,0.93519,-0.024212,0.054367,492.82
12420,0.9432,-0.01874,0.053426,569.03
12421,0.36467,-0.061602,0.10973,683.65
12422,0.45223,-0.053501,0.096607,692.01
12423,4.0059,-0.018027,-0.035189,280.16
12424,4.0011,-0.019959,-0.03457,281.21
12425,3.9989999999999997,-0.020766,-0.030588999999999998,280.95
12426,4.6847,0.06091,-0.017572,262.85
12427,4.6831,0.06453099999999999,-0.0067343,262.41
12428,0.5073300000000001,0.049437,0.056971,695.39
12429,1.0516,0.022091999999999997,0.0050178,646.48
12430,1.0488,0.022757,0.0078518,645.38
12431,0.4701,-0.063098,-0.05521,692.44
12432,0.47429,-0.063556,-0.060610000000000004,692.79
12433,3.9365,-0.021471,0.010131999999999999,284.82
12434,3.9358,-0.024036000000000002,0.008460200000000001,284.48
12435,3.9412,-0.019455,0.010631,284.24
12436,0.30445,0.090139,-0.052071000000000006,670.02
