"active","origId","typeId","origProcId","d","Ygas","rho","Yliquid","Cp","dTarget","nParticle","age","YH2O(l)","mass0","T","Ysolid","tTurb","UTurb:0","UTurb:1","UTurb:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,4206,-1,8,1e-05,0,1000,1,9559.2,0,8.1528e+05,0.0018064,1,5.236e-13,675.77,0,0.0018064,0,0,0,69.139,-0.55556,3.2383,0.30278,-0.027866,-0.056526
1,4207,-1,8,1e-05,0,1000,1,9550.9,0,4.0764e+05,0.0018057,1,5.236e-13,675.64,0,0.0018057,0,0,0,73.183,8.376,-5.4188,0.31076,-0.03193,-0.09871
1,4208,-1,8,1e-05,0,1000,1,9586.5,0,4.0764e+05,0.0018052,1,5.236e-13,676.21,0,0.0018052,0,0,0,67.141,0.14325,9.7794,0.3154,-0.024149,-0.018366
1,4209,-1,8,1e-05,0,1000,1,9560.5,0,4.0764e+05,0.001805,1,5.236e-13,675.79,0,0.001805,0,0,0,79.311,-4.19,-12.368,0.31852,-0.075969,-0.056229
1,4210,-1,8,1e-05,0,1000,1,9574.2,0,4.0764e+05,0.0018043,1,5.236e-13,676.01,0,0.0018043,0,0,0,68.912,-2.5811,5.5059,0.31046,-0.028827,-0.046311
1,4213,-1,8,1e-05,0,1000,1,9594.6,0,8.1496e+05,0.0017993,1,5.236e-13,676.34,0,0.0017993,0,0,0,68.169,10.785,-7.8918,0.29696,-0.033002,-0.092365
1,4215,-1,8,1e-05,0,1000,1,9567.1,0,4.0748e+05,0.0017929,1,5.236e-13,675.9,0,0.0017929,0,0,0,75.844,-6.915,-15.682,0.31507,-0.0708,-0.050425
1,4217,-1,8,1e-05,0,1000,1,9569.7,0,8.1496e+05,0.0017922,1,5.236e-13,675.94,0,0.0017922,0,0,0,74.52,-6.974,-17.328,0.31323,-0.068266,-0.05113
1,4219,-1,8,1e-05,0,1000,1,9571.6,0,4.0748e+05,0.0017895,1,5.236e-13,675.97,0,0.0017895,0,0,0,68.195,4.793,20.601,0.31174,-0.0061848,-0.0051578
1,4222,-1,8,1e-05,0,1000,1,9593.1,0,4.0748e+05,0.0017837,1,5.236e-13,676.31,0,0.0017837,0,0,0,66.711,-2.5492,0.76482,0.30637,-0.028242,-0.016256
1,4224,-1,8,1e-05,0,1000,1,9548.4,0,4.0748e+05,0.001781,1,5.236e-13,675.59,0,0.001781,0,0,0,68.928,-3.2227,8.1865,0.30237,-0.027087,-0.046239
1,4227,-1,8,1e-05,0,1000,1,9552,0,8.1496e+05,0.0017751,1,5.236e-13,675.65,0,0.0017751,0,0,0,68.77,6.8828,22.174,0.30616,-0.0074591,-0.011107
1,4228,-1,8,1e-05,0,1000,1,9540.6,0,8.1496e+05,0.001773,1,5.236e-13,675.47,0,0.001773,0,0,0,68.18,12.431,-6.2062,0.29647,-0.023116,-0.095132
1,4232,-1,8,1e-05,0,1000,1,9556.6,0,4.0748e+05,0.001771,1,5.236e-13,675.73,0,0.001771,0,0,0,69.575,11.551,-8.8441,0.30897,-0.029762,-0.086038
1,4236,-1,8,1e-05,0,1000,1,9511.5,0,8.1496e+05,0.0017652,1,5.236e-13,675,0,0.0017652,0,0,0,73.032,8.6955,-5.3307,0.30807,-0.031455,-0.09872
1,4238,-1,8,1e-05,0,1000,1,9477.6,0,8.1496e+05,0.001763,1,5.236e-13,674.45,0,0.001763,0,0,0,70.611,-7.4796,-15.621,0.31112,-0.06304,-0.025368
1,4239,-1,8,1e-05,0,1000,1,9553,0,4.0748e+05,0.0017623,1,5.236e-13,675.67,0,0.0017623,0,0,0,69.063,-0.91796,18.742,0.30437,-0.018002,-0.030558
1,4240,-1,8,1e-05,0,1000,1,9539.1,0,8.1496e+05,0.0017616,1,5.236e-13,675.44,0,0.0017616,0,0,0,68.32,-2.69,4.4981,0.29587,-0.021266,-0.06193
1,4241,-1,8,1e-05,0,1000,1,9552.3,0,4.0748e+05,0.0017588,1,5.236e-13,675.66,0,0.0017588,0,0,0,69.317,4.2305,19.495,0.30896,-0.0018844,0.0004279
1,4244,-1,8,1e-05,0,1000,1,9643.5,0,8.1496e+05,0.0017573,1,5.236e-13,677.12,0,5.1945e-05,-4.3041,7.2078,-0.23324,34.501,-0.04727,-0.28725,0.26985,-0.12193,-0.039018
1,4245,-1,8,1e-05,0,1000,1,9549.2,0,8.1496e+05,0.0017552,1,5.236e-13,675.61,0,0.0017552,0,0,0,67.471,11.815,-6.7601,0.28955,-0.023538,-0.083004
1,4248,-1,8,1e-05,0,1000,1,9491.2,0,4.0748e+05,0.0017452,1,5.236e-13,674.67,0,0.0017452,0,0,0,67.514,6.8649,0.62087,0.30123,-0.01309,-0.079488
1,4250,-1,8,1e-05,0,1000,1,9501.8,0,4.0748e+05,0.0017404,1,5.236e-13,674.84,0,0.0017404,0,0,0,69.715,0.66983,5.3668,0.29933,-0.0091475,-0.073072
1,4251,-1,8,1e-05,0,1000,1,9473.2,0,8.1496e+05,0.0017388,1,5.236e-13,674.38,0,0.0017388,0,0,0,70.421,4.0951,6.6725,0.29645,-0.0031093,-0.07859
1,4255,-1,8,1e-05,0,1000,1,9520.8,0,8.1496e+05,0.0017324,1,5.236e-13,675.15,0,0.0017324,0,0,0,72.882,-6.0314,-19.286,0.30695,-0.063456,-0.05302
1,4257,-1,8,1e-05,0,1000,1,9550.5,0,4.0748e+05,0.0017291,1,5.236e-13,675.63,0,3.8657e-05,-4.6406,-2.7719,3.2291,49.481,-4.1669,1.9183,0.30917,-0.081562,-0.096536
1,4259,-1,8,1e-05,0,1000,1,9459.6,0,4.0748e+05,0.0017282,1,5.236e-13,674.15,0,0.0017282,0,0,0,72.753,6.1851,-12.186,0.31154,-0.042233,-0.064106
1,4266,-1,8,1e-05,0,1000,1,9488.3,0,8.1496e+05,0.0017104,1,5.236e-13,674.62,0,0.0017104,0,0,0,75.99,6.9677,-17.451,0.30836,-0.056519,-0.068027
1,4267,-1,8,1e-05,0,1000,1,9597.4,0,8.1496e+05,0.001709,1,5.236e-13,676.38,0,0.00010304,0.81098,1.0753,-0.096924,49.291,1.0131,2.3213,0.28358,-0.10542,-0.068922
1,4269,-1,8,1e-05,0,1000,1,9493.1,0,4.0748e+05,0.0017063,1,5.236e-13,674.7,0,0.0017063,0,0,0,79.301,-7.7344,-0.74339,0.312,-0.07423,-0.093883
1,4271,-1,8,1e-05,0,1000,1,9507.1,0,8.1496e+05,0.0017047,1,5.236e-13,674.93,0,0.0017047,0,0,0,68.713,-4.587,12.988,0.28905,-0.023992,-0.044902
1,4275,-1,8,1e-05,0,1000,1,9497,0,4.0748e+05,0.0016976,1,5.236e-13,674.76,0,0.0016976,0,0,0,69.153,1.3449,15.188,0.3064,-0.022076,-0.025667
1,4276,-1,8,1e-05,0,1000,1,9503.9,0,8.1496e+05,0.0016948,1,5.236e-13,674.88,0,0.0016948,0,0,0,67.078,12.357,-7.5952,0.28648,-0.027463,-0.090895
1,4278,-1,8,1e-05,0,1000,1,9524.7,0,8.1496e+05,0.0016905,1,5.236e-13,675.21,0,9.9982e-05,-0.52511,0.84225,0.3571,-2.3456,-0.27721,0.46062,0.19285,-0.040245,-0.12258
1,4279,-1,8,1e-05,0,1000,1,9431.3,0,4.0748e+05,0.0016876,1,5.236e-13,673.69,0,0.0016876,0,0,0,76.067,4.8449,-3.8854,0.31224,-0.020026,-0.11122
1,4280,-1,8,1e-05,0,1000,1,9542,0,8.1496e+05,0.0016862,1,5.236e-13,675.49,0,6.6158e-05,0.82082,-0.18742,2.8941,64.925,-3.3706,6.0782,0.29686,-0.1208,-0.038447
1,4281,-1,8,1e-05,0,1000,1,9420.8,0,8.1496e+05,0.0016791,1,5.236e-13,673.52,0,0.0016791,0,0,0,75.994,5.5578,-4.1829,0.31225,-0.021259,-0.11018
1,4284,-1,8,1e-05,0,1000,1,9446.7,0,8.1496e+05,0.0016777,1,5.236e-13,673.94,0,0.0016777,0,0,0,68.553,3.2975,-0.35639,0.29355,-0.026035,-0.065946
1,4286,-1,8,1e-05,0,1000,1,9409.2,0,4.0748e+05,0.0016748,1,5.236e-13,673.33,0,0.0016748,0,0,0,74.712,11.488,-13.223,0.31031,-0.04344,-0.079086
1,4287,-1,8,1e-05,0,1000,1,9428,0,8.1496e+05,0.0016727,1,5.236e-13,673.64,0,0.0016727,0,0,0,76.889,10.248,-16.134,0.30933,-0.052891,-0.073731
1,4288,-1,8,1e-05,0,1000,1,9395.8,0,8.1496e+05,0.0016613,1,5.236e-13,673.1,0,0.0016613,0,0,0,75.418,7.5167,-4.7184,0.31083,-0.021337,-0.10755
1,4291,-1,8,1e-05,0,1000,1,9464.7,0,4.0748e+05,0.0016585,1,5.236e-13,674.24,0,0.0016585,0,0,0,67.288,-3.2698,6.9967,0.2771,-0.024906,-0.059118
1,4293,-1,8,1e-05,0,1000,1,9386.4,0,4.0748e+05,0.0016494,1,5.236e-13,672.95,0,0.0016494,0,0,0,74.323,8.9402,1.3505,0.29966,-0.0028196,-0.107
1,4294,-1,8,1e-05,0,1000,1,9395.4,0,8.1496e+05,0.0016492,1,5.236e-13,673.1,0,0.0016492,0,0,0,77.291,-2.0957,-5.4811,0.31555,-0.073504,-0.013914
1,3851,-1,40,1e-05,0,1000,1,9802.7,0,8.1528e+05,0.0020376,1,5.236e-13,679.62,0,0.0020376,0,0,0,67.456,-9.5116,-20.337,0.31435,-0.0539,-0.041836
1,4296,-1,8,1e-05,0,1000,1,9350.4,0,8.1496e+05,0.0016464,1,5.236e-13,672.35,0,0.0016464,0,0,0,69.992,9.3145,3.8933,0.29702,-0.0029053,-0.086581
1,4297,-1,8,1e-05,0,1000,1,9562.7,0,8.1496e+05,0.0016428,1,5.236e-13,675.83,0,6.6868e-05,0.83072,0.40688,1.6796,61.26,0.94886,3.2315,0.25186,-0.12558,-0.011569
1,4298,-1,8,1e-05,0,1000,1,9429.7,0,4.0748e+05,0.0016421,1,5.236e-13,673.66,0,0.0016421,0,0,0,67.631,12.306,-7.9892,0.28544,-0.02616,-0.084639
1,4299,-1,8,1e-05,0,1000,1,9343.6,0,8.1496e+05,0.0016414,1,5.236e-13,672.24,0,0.0016414,0,0,0,71.805,-7.3158,-14.559,0.30415,-0.063927,-0.024973
1,4300,-1,8,1e-05,0,1000,1,9364.9,0,8.1496e+05,0.0016343,1,5.236e-13,672.59,0,6.4026e-05,-1.5753,0.22242,0.56471,83.802,-6.5653,5.416,0.31728,-0.090789,-0.080669
1,4302,-1,8,1e-05,0,1000,1,9337.1,0,8.1496e+05,0.0016322,1,5.236e-13,672.13,0,0.0016322,0,0,0,68.649,6.5596,2.8232,0.29088,-0.0089955,-0.080618
1,4303,-1,8,1e-05,0,1000,1,9412,0,4.0748e+05,0.0016309,1,5.236e-13,673.37,0,0.0016309,0,0,0,72.772,-0.0139,-8.6217,0.29871,-0.055348,-0.091271
1,4304,-1,8,1e-05,0,1000,1,9373.4,0,8.1496e+05,0.0016265,1,5.236e-13,672.73,0,0.0016265,0,0,0,71.306,11.44,-3.698,0.30017,-0.014805,-0.10118
1,4305,-1,8,1e-05,0,1000,1,9547,0,8.1496e+05,0.0016258,1,5.236e-13,675.57,0,6.0473e-05,0.028937,0.18716,-0.0088448,69.608,-2.0209,8.8429,0.27781,-0.093182,-0.083103
1,4307,-1,8,1e-05,0,1000,1,9485.8,0,4.0748e+05,0.0016174,1,5.236e-13,674.58,0,5.358e-05,-5.3887,1.3978,-0.98188,5.8595,-0.37103,-0.039953,0.20843,-0.032208,-0.12476
1,4308,-1,8,1e-05,0,1000,1,9403.9,0,4.0748e+05,0.0016115,1,5.236e-13,673.24,0,0.0016115,0,0,0,69.664,2.7947,17.195,0.29807,-0.020084,-0.02451
1,4309,-1,8,1e-05,0,1000,1,9308.5,0,4.0748e+05,0.001611,1,5.236e-13,671.66,0,0.001611,0,0,0,87.27,-5.5299,5.4085,0.31929,-0.10364,-0.043423
1,4310,-1,8,1e-05,0,1000,1,9399.4,0,4.0748e+05,0.0016074,1,5.236e-13,673.16,0,0.0016074,0,0,0,71.867,-11.324,-19.29,0.29386,-0.06422,-0.044154
1,4312,-1,8,1e-05,0,1000,1,9381.5,0,8.1496e+05,0.001603,1,5.236e-13,672.87,0,0.001603,0,0,0,76.341,-5.8123,-16.162,0.30221,-0.070842,-0.053155
1,4313,-1,8,1e-05,0,1000,1,9386.7,0,8.1496e+05,0.0016023,1,5.236e-13,672.96,0,0.0016023,0,0,0,76.24,-4.6657,-16.642,0.30215,-0.069706,-0.054819
1,4314,-1,8,1e-05,0,1000,1,9378.1,0,8.1496e+05,0.0016016,1,5.236e-13,672.81,0,0.0016016,0,0,0,69.611,-1.1172,5.4401,0.30445,-0.029045,-0.030821
1,4315,-1,8,1e-05,0,1000,1,9460.2,0,4.0748e+05,0.0015996,1,5.236e-13,674.16,0,4.15e-05,1.3449,2.4244,0.3401,46.808,-2.3906,-1.8747,0.29857,-0.071656,-0.10559
1,4316,-1,8,1e-05,0,1000,1,9401,0,4.0748e+05,0.0015961,1,5.236e-13,673.19,0,0.0015961,0,0,0,67.616,11.091,-8.6765,0.28627,-0.032532,-0.090202
1,4317,-1,8,1e-05,0,1000,1,9372.5,0,8.1496e+05,0.0015959,1,5.236e-13,672.72,0,0.0015959,0,0,0,74.579,1.7229,-18.649,0.30194,-0.05972,-0.060729
1,4318,-1,8,1e-05,0,1000,1,9367,0,4.0748e+05,0.0015952,1,5.236e-13,672.63,0,0.0015952,0,0,0,81.115,-3.1631,-9.7059,0.30782,-0.078602,-0.057248
1,4319,-1,8,1e-05,0,1000,1,9298.3,0,4.0748e+05,0.0015945,1,5.236e-13,671.48,0,0.0015945,0,0,0,86.429,-5.2742,1.1655,0.31737,-0.092639,-0.056878
1,4321,-1,8,1e-05,0,1000,1,9359.2,0,4.0748e+05,0.0015918,1,5.236e-13,672.5,0,0.0015918,0,0,0,75.342,12.618,-14.553,0.30152,-0.046549,-0.074354
1,4323,-1,8,1e-05,0,1000,1,9354.8,0,4.0748e+05,0.0015909,1,5.236e-13,672.43,0,0.0015909,0,0,0,69.21,-2.7625,-2.0914,0.30084,-0.033111,-0.029886
1,4324,-1,8,1e-05,0,1000,1,9328.2,0,4.0748e+05,0.001589,1,5.236e-13,671.98,0,0.001589,0,0,0,78.468,-4.9685,-2.4969,0.30369,-0.064108,-0.10116
1,4325,-1,8,1e-05,0,1000,1,9342.2,0,4.0748e+05,0.0015883,1,5.236e-13,672.22,0,0.0015883,0,0,0,71.034,-4.3684,-16.969,0.30285,-0.049545,-0.051888
1,4326,-1,8,1e-05,0,1000,1,9303.7,0,4.0748e+05,0.0015875,1,5.236e-13,671.57,0,0.0015875,0,0,0,86.321,-4.1363,3.2208,0.316,-0.091467,-0.070368
1,4327,-1,8,1e-05,0,1000,1,9440.6,0,4.0748e+05,0.0015867,1,5.236e-13,673.84,0,6.7081e-05,0.81012,-0.28661,-0.042691,16.997,-1.6066,-0.85775,0.22329,-0.07519,-0.10453
1,4328,-1,8,1e-05,0,1000,1,9376.6,0,4.0748e+05,0.0015861,1,5.236e-13,672.79,0,0.0015861,0,0,0,79.884,-2.7149,-12.067,0.30343,-0.075774,-0.057457
1,4329,-1,8,1e-05,0,1000,1,9343.7,0,4.0748e+05,0.0015852,1,5.236e-13,672.24,0,0.0015852,0,0,0,73.053,10.405,1.1096,0.29468,-0.0043341,-0.10305
1,4331,-1,8,1e-05,0,1000,1,9347.1,0,4.0748e+05,0.0015831,1,5.236e-13,672.3,0,0.0015831,0,0,0,69.179,0.37748,3.328,0.2916,-0.028694,-0.057671
1,4101,-1,16,1e-05,0,1000,1,9650.4,0,4.0764e+05,0.0018562,1,5.236e-13,677.23,0,0.0018562,0,0,0,68.556,-6.1558,12.214,0.3167,-0.019925,-0.043027
1,4335,-1,8,1e-05,0,1000,1,9268.6,0,8.1496e+05,0.001576,1,5.236e-13,670.98,0,0.001576,0,0,0,76.163,-7.7605,-11.576,0.30496,-0.072337,-0.031431
1,4336,-1,8,1e-05,0,1000,1,9342,0,4.0748e+05,0.0015753,1,5.236e-13,672.21,0,0.0015753,0,0,0,72.654,8.3752,-7.6493,0.29891,-0.035638,-0.066565
1,4337,-1,8,1e-05,0,1000,1,9361,0,8.1496e+05,0.0015739,1,5.236e-13,672.53,0,0.0015739,0,0,0,69.164,-2.2956,14.573,0.28664,-0.024561,-0.039897
1,4338,-1,8,1e-05,0,1000,1,9302.9,0,8.1496e+05,0.0015703,1,5.236e-13,671.56,0,0.0015703,0,0,0,78.592,4.6159,0.72142,0.3051,-0.0055949,-0.11477
1,4339,-1,8,1e-05,0,1000,1,9369,0,4.0748e+05,0.0015691,1,5.236e-13,672.66,0,0.0015691,0,0,0,67.816,-4.9289,14.275,0.27888,-0.02408,-0.047145
1,4340,-1,8,1e-05,0,1000,1,9348.7,0,8.1496e+05,0.0015682,1,5.236e-13,672.33,0,0.0015682,0,0,0,70.135,0.99785,15.873,0.29079,-0.023171,-0.03153
1,4341,-1,8,1e-05,0,1000,1,9366.8,0,4.0748e+05,0.0015634,1,5.236e-13,672.62,0,0.0015634,0,0,0,66.566,11.74,-7.5144,0.27932,-0.029466,-0.091807
1,4342,-1,8,1e-05,0,1000,1,9297.9,0,8.1496e+05,0.0015632,1,5.236e-13,671.48,0,0.0015632,0,0,0,85.502,-2.4166,1.099,0.31343,-0.085543,-0.073623
1,4344,-1,8,1e-05,0,1000,1,9341.5,0,4.0748e+05,0.0015598,1,5.236e-13,672.21,0,0.0015598,0,0,0,69.359,7.1599,22.321,0.29611,-0.0058581,-0.0064692
1,4345,-1,8,1e-05,0,1000,1,9353.2,0,8.1496e+05,0.0015596,1,5.236e-13,672.4,0,0.0015596,0,0,0,68.501,11.745,-9.5893,0.29029,-0.032323,-0.087868
1,4346,-1,8,1e-05,0,1000,1,9396.6,0,4.0748e+05,0.0015541,1,5.236e-13,673.12,0,3.3185e-05,1.5866,1.6492,-0.22678,24.878,-0.6158,4.9725,0.23036,-0.12712,-0.01318
1,4347,-1,8,1e-05,0,1000,1,9301,0,4.0748e+05,0.001552,1,5.236e-13,671.53,0,0.001552,0,0,0,70.683,-6.1421,-17.851,0.29856,-0.050439,-0.050238
1,4010,-1,40,1e-05,0,1000,1,9519.9,0,8.1496e+05,0.0017175,1,5.236e-13,675.13,0,0.0017175,0,0,0,69.07,-11.757,-20.949,0.29429,-0.057643,-0.04254
1,4348,-1,8,1e-05,0,1000,1,9304.6,0,4.0748e+05,0.0015491,1,5.236e-13,671.59,0,0.0015491,0,0,0,77.262,8.2593,-13.369,0.30661,-0.054206,-0.082509
1,4349,-1,8,1e-05,0,1000,1,9304.9,0,4.0748e+05,0.0015482,1,5.236e-13,671.59,0,0.0015482,0,0,0,72.005,4.8869,-4.8049,0.28779,-0.042841,-0.095549
1,4350,-1,8,1e-05,0,1000,1,9338.5,0,4.0748e+05,0.0015434,1,5.236e-13,672.16,0,0.0015434,0,0,0,79.037,0.38968,-14.426,0.2983,-0.071756,-0.061071
1,4142,-1,16,1e-05,0,1000,1,9550.2,0,4.0748e+05,0.0017696,1,5.236e-13,675.62,0,0.0017696,0,0,0,69.85,0.72068,5.6638,0.30863,-0.0072987,-0.073186
1,4351,-1,8,1e-05,0,1000,1,9255.4,0,4.0748e+05,0.0015413,1,5.236e-13,670.76,0,0.0015413,0,0,0,84.45,5.0681,7.6934,0.31197,-0.093482,-0.0037514
1,4352,-1,8,1e-05,0,1000,1,9311.8,0,8.1496e+05,0.0015411,1,5.236e-13,671.71,0,0.0015411,0,0,0,66.594,1.2573,1.1706,0.28029,-0.020886,-0.070127
1,4354,-1,8,1e-05,0,1000,1,9401.5,0,4.0748e+05,0.0015362,1,5.236e-13,673.2,0,3.5104e-05,-0.13584,1.2429,-0.88893,62.867,-0.5744,6.1116,0.28367,-0.12221,-0.030611
1,4355,-1,8,1e-05,0,1000,1,9226.8,0,8.1496e+05,0.001534,1,5.236e-13,670.28,0,0.001534,0,0,0,86.674,-5.3927,3.2772,0.31207,-0.097133,-0.052816
1,4356,-1,8,1e-05,0,1000,1,9308.4,0,4.0748e+05,0.0015321,1,5.236e-13,671.65,0,0.0015321,0,0,0,75.685,12.574,-15.703,0.29625,-0.049491,-0.07228
1,4357,-1,8,1e-05,0,1000,1,9258,0,4.0748e+05,0.0015297,1,5.236e-13,670.81,0,0.0015297,0,0,0,80.824,-2.8674,-2.5982,0.30865,-0.08011,-0.020497
1,4358,-1,8,1e-05,0,1000,1,9254.1,0,4.0748e+05,0.0015278,1,5.236e-13,670.74,0,0.0015278,0,0,0,68.404,1.6556,5.1268,0.27402,-0.010397,-0.075747
1,50,-1,16,1e-05,0,1000,1,10933,0,4.0891e+05,0.009876,1,5.236e-13,695.93,0,0.00043162,-0.28652,0.021997,0.3079,17.327,-0.88216,-0.10734,0.3092,-0.00050493,-0.12827
1,4359,-1,8,1e-05,0,1000,1,9250.7,0,4.0748e+05,0.0015271,1,5.236e-13,670.68,0,0.0015271,0,0,0,83.659,-4.2049,-4.1177,0.30847,-0.085172,-0.055651
1,4360,-1,8,1e-05,0,1000,1,9303.3,0,4.0748e+05,0.0015262,1,5.236e-13,671.57,0,0.0015262,0,0,0,70.039,5.1259,20.652,0.28782,-0.016976,-0.023803
1,4362,-1,8,1e-05,0,1000,1,9331.8,0,4.0748e+05,0.0015212,1,5.236e-13,672.04,0,0.0015212,0,0,0,68.321,1.7563,8.4389,0.28943,-0.021825,-0.015113
1,4363,-1,8,1e-05,0,1000,1,9254.5,0,8.1496e+05,0.0015198,1,5.236e-13,670.75,0,0.0015198,0,0,0,68.68,13.258,-3.4001,0.28871,-0.014655,-0.094961
1,4364,-1,8,1e-05,0,1000,1,9196.3,0,4.0748e+05,0.0015177,1,5.236e-13,669.76,0,0.0015177,0,0,0,72.459,-6.9974,-13.601,0.29626,-0.064295,-0.023519
1,4366,-1,8,1e-05,0,1000,1,9237.6,0,8.1496e+05,0.0015155,1,5.236e-13,670.46,0,0.0015155,0,0,0,84.009,-3.6715,3.304,0.30824,-0.091632,-0.028142
1,4367,-1,8,1e-05,0,1000,1,9264.2,0,4.0748e+05,0.0015136,1,5.236e-13,670.91,0,0.0015136,0,0,0,83.12,0.2475,-2.9268,0.30722,-0.075698,-0.078863
1,4370,-1,8,1e-05,0,1000,1,9207,0,8.1496e+05,0.0015091,1,5.236e-13,669.94,0,0.0014056,2.1242,-0.7149,5.9981,88.191,-0.089328,9.1792,0.31121,-0.12181,-0.010237
1,4371,-1,8,1e-05,0,1000,1,9254.2,0,8.1496e+05,0.0015063,1,5.236e-13,670.74,0,0.0015063,0,0,0,76.769,9.6527,-13.839,0.30238,-0.052072,-0.081932
1,4372,-1,8,1e-05,0,1000,1,9316.3,0,4.0748e+05,0.0015006,1,5.236e-13,671.78,0,0.0015006,0,0,0,66.408,11.98,-8.7391,0.27268,-0.029235,-0.087494
1,4373,-1,8,1e-05,0,1000,1,9305.7,0,4.0748e+05,0.0015001,1,5.236e-13,671.61,0,0.0015001,0,0,0,70.431,5.0585,-8.7194,0.28409,-0.046017,-0.090457
1,4374,-1,8,1e-05,0,1000,1,9213.7,0,4.0748e+05,0.0014999,1,5.236e-13,670.06,0,0.0014999,0,0,0,85.692,-1.718,7.0506,0.30874,-0.098058,-0.023624
1,4375,-1,8,1e-05,0,1000,1,9220.6,0,4.0748e+05,0.0014993,1,5.236e-13,670.17,0,0.0014993,0,0,0,83.377,-6.6893,6.5266,0.30548,-0.08929,-0.084295
1,4376,-1,8,1e-05,0,1000,1,9237.8,0,8.1496e+05,0.0014992,1,5.236e-13,670.47,0,0.0014992,0,0,0,81.857,3.8072,-10.576,0.30594,-0.073249,-0.067625
1,4377,-1,8,1e-05,0,1000,1,9171.5,0,4.0748e+05,0.0014972,1,5.236e-13,669.34,0,0.0014972,0,0,0,87.288,0.60618,5.5518,0.30948,-0.11506,-0.016845
1,4378,-1,8,1e-05,0,1000,1,9263.5,0,8.1496e+05,0.001497,1,5.236e-13,670.9,0,0.001497,0,0,0,70.371,9.4775,24.275,0.28712,-0.0092424,-0.017544
1,4380,-1,8,1e-05,0,1000,1,9278,0,4.0748e+05,0.001493,1,5.236e-13,671.14,0,0.001493,0,0,0,66.358,12.374,-7.31,0.27532,-0.026746,-0.08981
1,4381,-1,8,1e-05,0,1000,1,9284.1,0,8.1496e+05,0.0014928,1,5.236e-13,671.24,0,0.0014928,0,0,0,71.255,-8.9903,-20.567,0.28746,-0.059076,-0.048962
1,4382,-1,8,1e-05,0,1000,1,9210.4,0,4.0748e+05,0.0014901,1,5.236e-13,670,0,0.0014901,0,0,0,83.708,0.34424,4.683,0.30681,-0.08894,-0.016877
1,4383,-1,8,1e-05,0,1000,1,9236.7,0,8.1496e+05,0.0014892,1,5.236e-13,670.45,0,0.0014892,0,0,0,73.92,12.815,-12.883,0.29578,-0.040798,-0.078837
1,4384,-1,8,1e-05,0,1000,1,9214.8,0,4.0748e+05,0.0014873,1,5.236e-13,670.07,0,0.0014873,0,0,0,80.554,-2.997,-3.3156,0.30494,-0.078973,-0.020608
1,4385,-1,8,1e-05,0,1000,1,9211.1,0,4.0748e+05,0.0014858,1,5.236e-13,670.01,0,0.0014858,0,0,0,76.935,5.8024,1.0049,0.29573,-0.0073242,-0.11326
1,4387,-1,8,1e-05,0,1000,1,9299.5,0,8.1496e+05,0.00148,1,5.236e-13,671.5,0,0.00148,0,0,0,66.389,11.196,-8.9552,0.2716,-0.031955,-0.089393
1,4388,-1,8,1e-05,0,1000,1,9219,0,8.1496e+05,0.0014793,1,5.236e-13,670.15,0,0.0014793,0,0,0,71.693,11.674,-3.1832,0.29082,-0.01402,-0.10131
1,4389,-1,8,1e-05,0,1000,1,9190.8,0,8.1496e+05,0.0014764,1,5.236e-13,669.67,0,0.0014764,0,0,0,84.741,3.0049,7.2471,0.30637,-0.093345,-0.011263
1,4390,-1,8,1e-05,0,1000,1,9196.5,0,4.0748e+05,0.001473,1,5.236e-13,669.76,0,0.001473,0,0,0,81.271,3.7532,3.0255,0.3043,-0.079911,-0.0044198
1,4391,-1,8,1e-05,0,1000,1,9200.5,0,4.0748e+05,0.0014721,1,5.236e-13,669.83,0,0.0014721,0,0,0,82.076,-5.4079,-1.6578,0.30271,-0.084697,-0.031191
1,4393,-1,8,1e-05,0,1000,1,9182.5,0,8.1496e+05,0.0014693,1,5.236e-13,669.52,0,0.0014693,0,0,0,84.534,-5.7708,-0.099771,0.30455,-0.09069,-0.048251
1,4394,-1,8,1e-05,0,1000,1,9235.4,0,8.1496e+05,0.0014658,1,5.236e-13,670.42,0,0.0014658,0,0,0,67.812,-1.5392,6.0435,0.27665,-0.027,-0.058707
1,4395,-1,8,1e-05,0,1000,1,9179.8,0,8.1496e+05,0.0014615,1,5.236e-13,669.48,0,0.0014615,0,0,0,76.247,7.2298,-3.383,0.29599,-0.034375,-0.10144
1,4396,-1,8,1e-05,0,1000,1,9172.6,0,4.0748e+05,0.0014602,1,5.236e-13,669.36,0,0.0014602,0,0,0,84.333,-5.7189,0.60252,0.30382,-0.091313,-0.04469
1,4397,-1,8,1e-05,0,1000,1,9261.5,0,8.1496e+05,0.0014593,1,5.236e-13,670.86,0,0.00021041,-1.8728,1.5837,-8.1241,79.561,1.0425,-4.7407,0.29586,-0.04638,-0.11564
1,4398,-1,8,1e-05,0,1000,1,9211.5,0,4.0748e+05,0.0014565,1,5.236e-13,670.02,0,0.0014565,0,0,0,69.501,-1.189,14.648,0.27905,-0.025956,-0.040067
1,4399,-1,8,1e-05,0,1000,1,9243.7,0,4.0748e+05,0.001456,1,5.236e-13,670.56,0,0.001456,0,0,0,75.289,9.536,-18.132,0.28698,-0.055592,-0.066312
